file,begin,end,speaker,loglikelihood
021364-1454388,0.0,5.9733125,021364,-5.859504187604689
021364-1454422,0.0,4.736,021364,-6.3372706131078225
021364-1454423,0.0,2.6453125,021364,-6.252310606060606
021364-1454321,0.0,3.7973125,021364,-5.400733509234828
021364-1454306,0.0,4.096,021364,-6.164029339853301
021364-1454393,0.0,4.1813125,021364,-5.745511961722488
021364-1454350,0.0,3.456,021364,-5.787011594202898
021364-1454375,0.0,3.4986875,021364,-5.683564469914041
021364-1454405,0.0,4.48,021364,-5.904147321428572
021364-1454380,0.0,3.2853125,021364,-5.904685975609756
021364-1454347,0.0,3.072,021364,-5.344475570032573
021364-1454360,0.0,4.1813125,021364,-5.913428229665072
021364-1454414,0.0,3.968,021364,-5.789901515151515
021364-1454340,0.0,3.1146875,021364,-5.661604501607717
021364-1454328,0.0,4.9493125,021364,-5.8400445344129555
021364-1454382,0.0,2.816,021364,-5.815316725978648
021364-1454390,0.0,2.8586875,021364,-6.037817543859649
021364-1454391,0.0,4.224,021364,-5.997312796208531
021364-1454373,0.0,4.096,021364,-5.54620293398533
021364-1454387,0.0,3.1146875,021364,-5.606797427652733
021364-1454333,0.0,3.7546875,021364,-5.481736
021364-1454366,0.0,4.0533125,021364,-5.587199999999999
021364-1454322,0.0,3.9253125,021364,-5.498701530612244
021364-1454413,0.0,5.504,021364,-5.9386709090909084
021364-1454330,0.0,3.712,021364,-5.207423180592992
021364-1454329,0.0,4.1386875,021364,-5.562305084745763
021364-1454376,0.0,4.1813125,021364,-5.9139641148325355
021364-1454392,0.0,4.0106875,021364,-5.936261845386533
021364-1454384,0.0,3.3706875,021364,-5.3974124629080125
021364-1454335,0.0,3.8826875,021364,-5.381201030927835
021364-1454395,0.0,4.3946875,021364,-5.816451025056947
021364-1454361,0.0,4.9493125,021364,-5.874564777327935
021364-1454429,0.0,3.4986875,021364,-6.191853868194842
021364-1454344,0.0,3.5413125,021364,-5.378090395480226
021364-1454323,0.0,5.4613125,021364,-5.92051282051282
021364-1454354,0.0,2.3466875,021364,-5.602431623931624
021364-1454389,0.0,2.5173125,021364,-5.893171314741036
021364-1454367,0.0,5.76,021364,-5.8596006944444445
021364-1454317,0.0,4.6506875,021364,-5.390210752688172
021364-1454364,0.0,3.456,021364,-5.432947826086957
021364-1454311,0.0,3.84,021364,-5.5531927083333334
021364-1454327,0.0,3.0293125,021364,-5.255890728476821
021364-1454420,0.0,3.2426875,021364,-6.0702746913580246
021364-1454341,0.0,4.1813125,021364,-5.631842105263158
021364-1454406,0.0,5.0773125,021364,-5.793856015779093
021364-1454326,0.0,3.7973125,021364,-5.603577836411609
021364-1454331,0.0,4.6933125,021364,-5.848014925373135
021364-1454381,0.0,3.456,021364,-5.811898550724638
021364-1454351,0.0,3.4986875,021364,-5.592618911174785
021364-1454369,0.0,4.48,021364,-5.743379464285715
021364-1454352,0.0,2.7733125,021364,-5.372317689530687
021364-1454383,0.0,3.1573125,021364,-5.490555555555556
021364-1454332,0.0,4.3946875,021364,-5.773464692482915
021364-1454428,0.0,3.584,021364,-6.069949720670391
021364-1454368,0.0,4.48,021364,-5.852551339285715
021364-1454426,0.0,4.096,021364,-6.252361858190709
021364-1454409,0.0,4.1813125,021364,-5.335519138755981
021364-1454355,0.0,3.8826875,021364,-5.578884020618557
021364-1454372,0.0,4.5653125,021364,-5.791094298245614
021364-1454415,0.0,2.9866875,021364,-5.705590604026846
021364-1454385,0.0,3.6266875,021364,-5.636635359116022
021364-1454396,0.0,4.0106875,021364,-5.829316708229427
021364-1454397,0.0,3.7546875,021364,-5.625008
021364-1454374,0.0,4.0533125,021364,-5.438528395061728
021364-1454371,0.0,2.9013125,021364,-5.197858620689654
021364-1454345,0.0,4.608,021364,-6.032091304347826
021364-1454308,0.0,5.5466875,021364,-5.723099277978339
021364-1454349,0.0,3.4133125,021364,-5.42774780058651
021364-1454402,0.0,3.9253125,021364,-5.845033163265306
021364-1454424,0.0,3.7546875,021364,-5.973458666666667
021364-1454377,0.0,3.2853125,021364,-5.911850609756097
021364-1454348,0.0,3.2426875,021364,-5.433947530864197
021364-1454339,0.0,4.1386875,021364,-5.351312348668281
021364-1454394,0.0,2.944,021364,-6.0306734693877555
021364-1454359,0.0,3.7546875,021364,-5.676005333333333
021364-1454309,0.0,4.9066875,021364,-5.71256530612245
029181-2723067,0.0,2.7733125,029181,-5.720433212996389
029181-2723564,0.0,2.0906875,029181,-5.420119617224881
029181-2723517,0.0,3.2,029181,-4.98234375
029181-2724327,0.0,2.944,029181,-4.963534013605442
029181-2724119,0.0,1.792,029181,-4.362902793296089
029181-2724245,0.0,2.1333125,029181,-5.174877934272301
029181-2724299,0.0,2.8586875,029181,-5.602126315789474
029181-2722985,0.0,2.7733125,029181,-5.500418772563177
029181-2722528,0.0,3.456,029181,-5.639228985507247
029181-2723489,0.0,2.56,029181,-5.2122421875
029181-2723408,0.0,2.432,029181,-4.780781893004115
029181-2722459,0.0,2.304,029181,-5.1414608695652175
029181-2724042,0.0,3.2,029181,-6.01605625
029181-2724222,0.0,2.4746875,029181,-5.5494615384615384
029181-2723642,0.0,1.664,029181,-5.3880120481927705
029181-2723006,0.0,2.2186875,029181,-4.584452488687782
029181-2722891,0.0,2.816,029181,-5.453523131672598
029181-2724171,0.0,1.8773125,029181,-4.702190909090909
029181-2722383,0.0,2.0906875,029181,-4.89033014354067
029181-2724147,0.0,3.2,029181,-5.89755625
029181-2722646,0.0,3.968,029181,-5.454444444444444
029181-2723037,0.0,3.7546875,029181,-5.096221333333333
029181-2722768,0.0,2.0053125,029181,-4.9814025
029181-2724192,0.0,2.0906875,029181,-5.075555023923445
029181-2723350,0.0,2.944,029181,-4.8094965986394556
029181-2724072,0.0,2.8586875,029181,-5.007557894736842
029181-2722320,0.0,3.6266875,029181,-5.477193370165746
029181-2723545,0.0,2.0906875,029181,-4.830253588516746
029181-2722353,0.0,3.328,029181,-5.175337349397591
029181-2722579,0.0,3.2,029181,-5.278396875
029181-2724017,0.0,2.3466875,029181,-5.094777777777778
029181-2723374,0.0,1.92,029181,-5.157205729166667
029181-2723616,0.0,2.6453125,029181,-4.754481060606061
029181-2723990,0.0,2.9013125,029181,-4.6874206896551724
029181-2722918,0.0,2.176,029181,-4.8312672811059905
029181-2723588,0.0,2.7306875,029181,-4.8951135531135535
029181-2723284,0.0,2.0053125,029181,-5.02251
029181-2724101,0.0,2.56,029181,-5.69347265625
029181-2723445,0.0,3.84,029181,-5.1616171875
029181-2722495,0.0,3.2426875,029181,-5.369364197530864
029181-2724273,0.0,3.072,029181,-5.270491856677524
029181-2723255,0.0,2.0906875,029181,-5.463645933014354
029181-2723323,0.0,4.0533125,029181,-5.324962962962963
029181-2723102,0.0,3.712,029181,-5.860132075471698
029181-2723154,0.0,2.0053125,029181,-5.09161
029181-2723136,0.0,3.6266875,029181,-5.279406077348066
029181-2722696,0.0,2.3466875,029181,-5.286371794871795
029181-2722815,0.0,2.9013125,029181,-5.296841379310345
029181-2723469,0.0,2.3466875,029181,-5.014811965811965
029181-2722956,0.0,3.072,029181,-4.9982736156351795
021346-1453219,0.0,4.2260625,021346,-4.63178672985782
021346-1452703,0.0,5.0619375,021346,-5.193494071146245
021346-1453247,0.0,2.9721875,021346,-4.612053872053872
021346-1453240,0.0,3.1115,021346,-4.984646302250804
021346-1453241,0.0,3.1579375,021346,-5.306739682539683
021346-1453200,0.0,2.9721875,021346,-4.546636363636364
021346-1453281,0.0,5.712125,021346,-4.9714588441331
021346-1453263,0.0,4.0403125,021346,-4.630537128712872
021346-1453204,0.0,4.45825,021346,-4.9523550561797745
021346-1453255,0.0,3.66875,021346,-4.6690109289617485
021346-1453261,0.0,3.204375,021346,-5.525621875000001
021346-1453220,0.0,3.5294375,021346,-4.160181818181818
021346-1453236,0.0,3.6223125,021346,-5.332762430939226
021346-1453265,0.0,4.365375,021346,-4.555605504587156
021346-1453226,0.0,3.947375,021346,-4.624482233502539
021346-1452705,0.0,5.9443125,021346,-4.91640404040404
021346-1453208,0.0,4.3189375,021346,-4.348603248259861
021346-1453277,0.0,4.6904375,021346,-5.197434968017058
021346-1453231,0.0,3.1115,021346,-5.001237942122186
021346-1453246,0.0,2.6935,021346,-5.624736059479554
021346-1453268,0.0,3.7151875,021346,-4.557951482479784
021346-1453207,0.0,3.66875,021346,-4.582368852459016
021346-1452701,0.0,6.4551875,021346,-4.8847813953488375
021346-1452702,0.0,4.2260625,021346,-5.664542654028436
021346-1453229,0.0,3.947375,021346,-4.672291878172589
021346-1453244,0.0,3.1115,021346,-5.216228295819936
021346-1453253,0.0,7.7555,021346,-4.490783225806451
021346-1453275,0.0,3.8080625,021346,-4.948005263157895
021346-1453194,0.0,6.873125,021346,-4.075793304221252
021346-1453199,0.0,5.1548125,021346,-4.449520388349515
021346-1453212,0.0,2.6935,021346,-4.883509293680297
021346-1453216,0.0,3.947375,021346,-4.767654822335025
021346-1453228,0.0,4.82975,021346,-4.920114107883817
021346-1453248,0.0,3.0650625,021346,-4.641003267973856
021346-1453196,0.0,5.526375,021346,-4.74280072463768
021346-1453222,0.0,3.1579375,021346,-4.295596825396825
021346-1453256,0.0,3.8545,021346,-4.805446753246753
021346-1453195,0.0,6.3158125,021346,-4.291278922345484
021346-1453206,0.0,4.179625,021346,-4.848872901678657
021346-1453264,0.0,3.947375,021346,-4.799530456852792
021346-1453250,0.0,3.390125,021346,-4.970988200589971
021346-1453230,0.0,4.3189375,021346,-6.112496519721577
021346-1453202,0.0,5.2941875,021346,-5.231249527410208
021346-1453242,0.0,4.179625,021346,-4.918369304556355
021346-1453210,0.0,3.8545,021346,-4.548584415584416
021346-1453259,0.0,3.483,021346,-5.016583333333333
021346-1453262,0.0,4.551125,021346,-4.862885714285714
021346-1453233,0.0,3.5294375,021346,-5.058511363636364
021346-1453260,0.0,5.0619375,021346,-4.612217391304348
021346-1453201,0.0,5.805,021346,-4.693862068965517
021346-1453224,0.0,4.365375,021346,-4.279942660550459
021346-1453234,0.0,4.82975,021346,-5.400941908713693
021346-1453271,0.0,4.82975,021346,-4.8662904564315355
021346-1453266,0.0,4.0403125,021346,-5.090683168316832
021346-1453203,0.0,3.3436875,021346,-4.531347305389222
021346-1453205,0.0,4.0403125,021346,-4.841074257425743
021346-1453213,0.0,3.1115,021346,-4.706514469453377
021346-1453198,0.0,4.5975625,021346,-4.942352941176471
021346-1453235,0.0,4.7833125,021346,-5.273855648535564
021346-1453258,0.0,4.6904375,021346,-4.939076759061834
021346-1453243,0.0,2.7399375,021346,-5.075223443223443
021346-1452706,0.0,5.5728125,021346,-4.5747091561938955
021346-1453251,0.0,3.7151875,021346,-5.007797843665768
021346-1453238,0.0,3.8080625,021346,-5.498915789473685
021346-1453209,0.0,3.6223125,021346,-5.183317679558011
021346-1453269,0.0,3.390125,021346,-4.530082595870207
021346-1453954,0.0,3.9009375,021346,-4.701041025641025
021346-1453283,0.0,4.2725,021346,-5.068208430913349
021346-1453252,0.0,3.9938125,021346,-4.363804511278195
021346-1453273,0.0,3.4365625,021346,-4.750950437317784
021346-1452699,0.0,6.873125,021346,-4.726085880640466
021346-1453239,0.0,3.66875,021346,-5.269775956284153
021346-1453211,0.0,3.4365625,021346,-5.057437317784257
021346-1453955,0.0,4.365375,021346,-5.007341743119266
021346-1453249,0.0,3.761625,021346,-4.689130319148936
021346-1453270,0.0,5.4335,021346,-4.756263351749539
021346-1453257,0.0,3.483,021346,-5.569031609195402
021346-1453225,0.0,3.66875,021346,-4.396918032786885
021346-1453237,0.0,2.6935,021346,-4.356877323420075
021346-1453223,0.0,4.4118125,021346,-4.808634920634921
021346-1453197,0.0,6.1300625,021346,-5.008081566068515
021346-1452704,0.0,4.922625,021346,-5.072142276422764
021346-1453232,0.0,2.600625,021346,-5.094326923076923
021346-1453282,0.0,5.340625,021346,-5.007243445692883
021346-1453279,0.0,7.058875,021346,-4.386316312056738
021346-1453227,0.0,4.922625,021346,-4.607373983739837
021346-1453215,0.0,3.390125,021346,-4.493050147492625
021346-1453254,0.0,3.8545,021346,-4.605667532467533
021346-1453245,0.0,3.761625,021346,-4.813867021276596
021346-1453278,0.0,3.575875,021346,-4.229649859943978
021346-1453217,0.0,3.8080625,021346,-4.585676315789474
021346-1453267,0.0,4.5975625,021346,-5.183520697167756
021346-1453214,0.0,4.08675,021346,-5.17569362745098
021346-1453218,0.0,4.5046875,021346,-4.849253333333333
024579-1878579,0.0,7.936,024579,-5.819271122320302
024579-1878560,0.0,8.2346875,024579,-6.51435844471446
024579-1878565,0.0,7.424,024579,-6.33550808625337
024579-1878583,0.0,7.3386875,024579,-6.78430968622101
024579-1878589,0.0,4.5653125,024579,-6.335024122807018
024579-1878569,0.0,7.9786875,024579,-5.728668757841907
024579-1878588,0.0,12.8426875,024579,-6.20256308411215
024579-1878557,0.0,9.6853125,024579,-6.082231404958678
024579-1878575,0.0,11.008,024579,-6.337964545454546
024579-1878576,0.0,7.7653125,024579,-6.368610824742269
024579-1878573,0.0,3.456,024579,-6.421057971014492
024579-1878585,0.0,6.0586875,024579,-6.55156694214876
024579-1878570,0.0,3.072,024579,-6.444504885993485
024579-1877926,0.0,3.4986875,024579,-5.717873925501433
024579-1878578,0.0,10.9653125,024579,-5.960001824817518
024579-1878586,0.0,2.56,024579,-6.605046875
024579-1878587,0.0,2.3466875,024579,-6.342217948717948
024579-1878582,0.0,6.3573125,024579,-6.038407874015748
024579-1878564,0.0,7.6373125,024579,-6.649532110091743
024579-1878566,0.0,6.016,024579,-6.2645757071547425
024579-1878571,0.0,12.5866875,024579,-6.18793640699523
024579-1878558,0.0,4.5653125,024579,-5.96952850877193
024579-1878555,0.0,11.008,024579,-6.068448181818182
024579-1878559,0.0,10.752,024579,-6.0146297674418605
024579-1878563,0.0,6.2293125,024579,-5.726165594855305
024579-1878561,0.0,5.0346875,024579,-6.009846918489066
024579-1878581,0.0,8.1066875,024579,-6.81812962962963
024579-1878574,0.0,4.3093125,024579,-6.473395348837209
024579-1878580,0.0,4.096,024579,-5.469899755501222
024579-1878562,0.0,4.9493125,024579,-6.283465587044534
024579-1878584,0.0,5.376,024579,-6.771769087523277
024579-1878568,0.0,3.9253125,024579,-5.858915816326531
025517-1942655,0.0,5.0155,025517,-5.542536926147705
025517-2254581,0.0,4.6904375,025517,-5.431402985074627
025517-1941550,0.0,6.6409375,025517,-5.352652108433735
025517-2193814,0.0,2.56,025517,-5.473890625
025517-1939910,0.0,3.8080625,025517,-5.222255263157895
025517-2254250,0.0,2.7399375,025517,-6.081842490842491
025517-2193488,0.0,2.9866875,025517,-6.568080536912752
025517-2192483,0.0,3.413375,025517,-6.793460410557185
025517-1940054,0.0,7.3375,025517,-5.3541909959072305
025517-2253871,0.0,6.2229375,025517,-5.799900321543408
025517-1941745,0.0,3.204375,025517,-5.37364375
025517-1942311,0.0,3.947375,025517,-5.321383248730965
025517-2193954,0.0,1.877375,025517,-5.651882352941176
025517-1942008,0.0,4.179625,025517,-4.693889688249401
025517-2252854,0.0,3.1579375,025517,-6.6060952380952385
025517-2458724,0.0,2.901375,025517,-6.155910344827586
025517-1940271,0.0,3.8545,025517,-5.17627012987013
025517-2458411,0.0,3.328,025517,-6.422325301204819
025517-2255161,0.0,2.50775,025517,-5.79764
025517-1942453,0.0,5.805,025517,-5.198355172413793
025517-1941507,0.0,8.5449375,025517,-5.457339578454333
025517-1940579,0.0,5.897875,025517,-5.484149405772496
025517-1939724,0.0,4.08675,025517,-5.277857843137255
025517-2192939,0.0,2.645375,025517,-6.72857196969697
025517-2193339,0.0,2.816,025517,-6.284373665480428
025517-1941596,0.0,6.8266875,025517,-5.465554252199413
025517-2193122,0.0,4.0106875,025517,-6.451072319201995
025517-2192066,0.0,2.56,025517,-6.97160546875
025517-2458072,0.0,3.157375,025517,-6.491492063492063
025517-1942518,0.0,6.083625,025517,-5.598360197368421
025517-1942599,0.0,5.20125,025517,-5.653690384615384
025517-1942355,0.0,5.6656875,025517,-5.664570671378092
025517-2254666,0.0,3.483,025517,-5.762002873563218
025517-2254374,0.0,3.575875,025517,-5.549282913165266
025517-1942698,0.0,7.94125,025517,-5.261272040302266
025517-2254777,0.0,2.600625,025517,-6.325615384615385
025517-2191829,0.0,3.925375,025517,-6.662390306122449
025517-2193885,0.0,2.2186875,025517,-5.673977375565611
025517-2193280,0.0,4.437375,025517,-6.60954401805869
025517-2191942,0.0,3.84,025517,-6.1491822916666665
025517-1941827,0.0,4.3189375,025517,-5.244494199535962
025517-2193890,0.0,2.7306875,025517,-6.183578754578755
025517-1941065,0.0,6.501625,025517,-4.960543076923077
025517-2193801,0.0,5.5466875,025517,-5.898700361010831
025517-2458940,0.0,2.304,025517,-6.3174217391304355
025517-2192685,0.0,3.925375,025517,-6.839410714285714
025517-1941036,0.0,4.3189375,025517,-5.212222737819025
025517-2458886,0.0,2.133375,025517,-6.189718309859155
025517-1941533,0.0,5.24775,025517,-5.249217557251908
025517-2254982,0.0,4.179625,025517,-5.6881942446043166
025517-2253897,0.0,1.4860625,025517,-5.4567412162162166
025517-2192102,0.0,3.2426875,025517,-6.818669753086419
025517-2192047,0.0,5.461375,025517,-6.987972527472527
025517-1939709,0.0,4.1331875,025517,-5.530096852300241
025517-2252934,0.0,2.13625,025517,-6.23324882629108
025517-1941881,0.0,4.7833125,025517,-5.670861924686193
025517-1941787,0.0,4.45825,025517,-5.077939325842697
025517-2193218,0.0,2.4746875,025517,-5.2205951417004055
025517-1940218,0.0,5.897875,025517,-5.3528964346349746
025517-2255017,0.0,1.9505,025517,-5.154697435897436
025517-1942836,0.0,6.7338125,025517,-5.410543833580981
025517-1941583,0.0,2.6935,025517,-4.889460966542751
025517-1942479,0.0,5.108375,025517,-5.794288235294117
025517-2193255,0.0,2.389375,025517,-6.618571428571428
025517-1942766,0.0,4.7833125,025517,-5.800033472803348
025517-1939348,0.0,12.0279375,025517,-5.194824459234609
025517-2254615,0.0,2.8793125,025517,-6.086083623693379
025517-2192011,0.0,2.2186875,025517,-7.033289592760181
025517-1941332,0.0,5.4799375,025517,-5.2027970749542956
025517-1942339,0.0,3.3436875,025517,-5.046931137724551
025517-2191980,0.0,2.389375,025517,-7.19066806722689
025517-2254052,0.0,1.9040625,025517,-6.627915789473684
025517-1942030,0.0,4.0403125,025517,-5.410987623762376
025517-2457873,0.0,2.56,025517,-6.7026328125
025517-2191813,0.0,2.9866875,025517,-6.428718120805369
025517-2193078,0.0,2.389375,025517,-6.449626050420168
025517-2459376,0.0,1.877375,025517,-5.577176470588236
025517-2458564,0.0,3.4986875,025517,-6.380638968481375
025517-2459021,0.0,4.352,025517,-6.160337931034483
025517-2458688,0.0,2.901375,025517,-6.661793103448276
025517-1942735,0.0,5.712125,025517,-5.185835376532399
025517-2193925,0.0,2.816,025517,-6.38708896797153
025517-2458525,0.0,3.84,025517,-6.009216145833334
